Espécie;Apreendidas;Data apreensão;Mês;Ano;UF Apreensão;Unidade Apreensão;Município;País de origem;Tipo Penal
Pistola;1;43272;jun;2018;RS;DPF/CHI/RS;VIAMAO;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Pistola;1;43272;jun;2018;SP;DPF/CZO/SP;NI;Brasil;Outra tipificação
Pistola;1;43272;jun;2018;SP;DPF/CZO/SP;LORENA;Não identificado;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Pistola;9;43272;jun;2018;MS;DPF/PPA/MS;PONTA PORA;Estados Unidos da América;Art. 18 Tráfico internacional de arma de fogo
Revólver;1;43272;jun;2018;PR;DPF/GRA/PR;NI;Brasil;Outra tipificação
Revólver;1;43272;jun;2018;RS;DPF/CHI/RS;PAROBE;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Rifle;1;43272;jun;2018;ES;SR/PF/ES;SOORETAMA;Não identificado;Art. 14 Porte ilegal de arma de fogo de uso permitido
Revólver;1;43273;jun;2018;MG;SR/PF/MG;NI;Brasil;Outra tipificação
Revólver;1;43273;jun;2018;RS;SR/PF/RS;NI;Brasil;Outra tipificação
Artesanal;1;43276;jun;2018;RN;DPF/MOS/RN;NI;Não identificado;Outra tipificação
Espingarda;1;43276;jun;2018;AM;DPF/TBA/AM;TABATINGA;Não identificado;Art. 18 Tráfico internacional de arma de fogo
Espingarda;1;43276;jun;2018;AM;DPF/TBA/AM;TABATINGA;Não identificado;Art. 18 Tráfico internacional de arma de fogo
Espingarda;1;43276;jun;2018;MS;DPF/NVI/MS;NI;Não identificado;Outra tipificação
Espingarda;1;43276;jun;2018;MS;DPF/NVI/MS;MUNDO NOVO;Não identificado;Art. 18 Tráfico internacional de arma de fogo
Espingarda;1;43276;jun;2018;RN;DPF/MOS/RN;NI;Não identificado;Outra tipificação
Espingarda;2;43276;jun;2018;AM;DPF/TBA/AM;TABATINGA;Não identificado;Art. 18 Tráfico internacional de arma de fogo
Garrucha;1;43276;jun;2018;MS;DPF/NVI/MS;MUNDO NOVO;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Pistola;1;43276;jun;2018;ES;SR/PF/ES;NI;Brasil;Outra tipificação
Pistola;1;43276;jun;2018;ES;SR/PF/ES;NI;Brasil;Outra tipificação
Pistola;1;43276;jun;2018;ES;SR/PF/ES;NI;Brasil;Outra tipificação
Pistola;1;43276;jun;2018;ES;SR/PF/ES;NI;Brasil;Outra tipificação
Pistola;1;43276;jun;2018;ES;SR/PF/ES;NI;Brasil;Outra tipificação
Pistola;1;43276;jun;2018;MS;DPF/NVI/MS;NI;Brasil;Outra tipificação
Pistola;1;43276;jun;2018;MS;DPF/NVI/MS;MUNDO NOVO;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Revólver;1;43276;jun;2018;AM;SR/PF/AM;MANAUS;Brasil;Art. 14 Porte ilegal de arma de fogo de uso permitido
Revólver;1;43276;jun;2018;ES;SR/PF/ES;NI;Não identificado;Outra tipificação
Revólver;1;43276;jun;2018;SC;DPF/JVE/SC;JOINVILLE;Não identificado;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Espingarda;1;43277;jun;2018;AC;SR/PF/AC;RIO BRANCO;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Espingarda;1;43277;jun;2018;AC;SR/PF/AC;LABREA;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Espingarda;1;43277;jun;2018;PB;DPF/CGE/PB;NI;Itália;Outra tipificação
Espingarda;1;43277;jun;2018;PB;DPF/CGE/PB;NI;Não identificado;Outra tipificação
Fuzil;2;43277;jun;2018;PR;SR/PF/PR;SAO JOSE DOS PINHAIS;Brasil;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Fuzil;4;43277;jun;2018;ES;SR/PF/ES;VIANA;Estados Unidos da América;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Pistola;1;43277;jun;2018;PB;DPF/CGE/PB;CAMPINA GRANDE;Itália;Art. 12 Posse irregular de arma de fogo de uso permitido
Pistola;1;43277;jun;2018;PR;SR/PF/PR;NI;Não identificado;Outra tipificação
Pistola;1;43278;jun;2018;MG;SR/PF/MG;NI;Brasil;Outra tipificação
Pistola;1;43278;jun;2018;PI;SR/PF/PI;NI;Estados Unidos da América;Outra tipificação
Revólver;1;43278;jun;2018;SP;DPF/SOD/SP;NI;Brasil;Outra tipificação
Carabina;1;43279;jun;2018;MG;DPF/GVS/MG;IPATINGA;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Metralhadora;1;43279;jun;2018;RN;DPF/MOS/RN;ARACATI;Não identificado;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Revólver;1;43279;jun;2018;MG;DPF/GVS/MG;IPATINGA;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Revólver;1;43279;jun;2018;RS;SR/PF/RS;NI;Brasil;Outra tipificação
Artesanal;1;43280;jun;2018;PI;SR/PF/PI;BRASILEIRA;Brasil;Art. 14 Porte ilegal de arma de fogo de uso permitido
Artesanal;1;43280;jun;2018;PI;SR/PF/PI;BRASILEIRA;Brasil;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Artesanal;1;43280;jun;2018;PI;SR/PF/PI;BRASILEIRA;Não identificado;Art. 14 Porte ilegal de arma de fogo de uso permitido
Artesanal;1;43280;jun;2018;PI;SR/PF/PI;BRASILEIRA;Não identificado;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Espingarda;1;43280;jun;2018;PI;SR/PF/PI;BRASILEIRA;Não identificado;Art. 14 Porte ilegal de arma de fogo de uso permitido
Espingarda;1;43280;jun;2018;PI;SR/PF/PI;BRASILEIRA;Não identificado;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Espingarda;1;43280;jun;2018;PR;DPF/MGA/PR;NI;Brasil;Outra tipificação
Garrucha;1;43280;jun;2018;SC;DPF/JVE/SC;JARAGUA DO SUL;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Revólver;1;43280;jun;2018;PI;SR/PF/PI;BRASILEIRA;Estados Unidos da América;Art. 14 Porte ilegal de arma de fogo de uso permitido
Revólver;1;43280;jun;2018;PI;SR/PF/PI;BRASILEIRA;Estados Unidos da América;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Revólver;1;43280;jun;2018;PI;SR/PF/PI;BRASILEIRA;Brasil;Art. 14 Porte ilegal de arma de fogo de uso permitido
Revólver;1;43280;jun;2018;PI;SR/PF/PI;BRASILEIRA;Brasil;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Revólver;1;43280;jun;2018;PR;DPF/MGA/PR;NI;Brasil;Outra tipificação
Revólver;1;43280;jun;2018;PR;DPF/MGA/PR;NI;Brasil;Outra tipificação
Revólver;1;43280;jun;2018;PR;DPF/MGA/PR;NI;Brasil;Outra tipificação
Revólver;1;43280;jun;2018;PR;DPF/MGA/PR;NI;Brasil;Outra tipificação
Arma não classificada;1;43281;jun;2018;AP;DPF/OPE/AP;OIAPOQUE;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Artesanal;1;43282;jul;2018;PA;DPF/MBA/PA;NI;Não identificado;Outra tipificação
Pistola;1;43283;jul;2018;MA;DPF/ITZ/MA;NI;Brasil;Outra tipificação
Pistola;1;43283;jul;2018;MA;DPF/ITZ/MA;NI;Brasil;Outra tipificação
Pistola;1;43283;jul;2018;RO;SR/PF/RO;ARIQUEMES;China;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Revólver;1;43283;jul;2018;BA;SR/PF/BA;NI;Brasil;Outra tipificação
Revólver;1;43283;jul;2018;BA;SR/PF/BA;NI;Brasil;Outra tipificação
Espingarda;2;43284;jul;2018;RR;SR/PF/RR;BOA VISTA;Não identificado;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Garrucha;1;43284;jul;2018;RR;SR/PF/RR;BOA VISTA;Não identificado;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Revólver;1;43284;jul;2018;PR;SR/PF/PR;NI;Brasil;Outra tipificação
Espingarda;1;43285;jul;2018;RO;SR/PF/RO;CANDEIAS DO JAMARI;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Espingarda;1;43285;jul;2018;SP;SR/PF/SP;SAO PAULO;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Espingarda;1;43285;jul;2018;SP;SR/PF/SP;SAO PAULO;Estados Unidos da América;Art. 12 Posse irregular de arma de fogo de uso permitido
Garrucha;2;43285;jul;2018;SP;SR/PF/SP;SAO PAULO;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Pistola;1;43285;jul;2018;GO;DPF/JTI/GO;NI;Estados Unidos da América;Outra tipificação
Pistola;1;43285;jul;2018;MS;DPF/PPA/MS;PONTA PORA;Brasil;Art. 18 Tráfico internacional de arma de fogo
Pistola;1;43285;jul;2018;SP;SR/PF/SP;SAO PAULO;Bélgica;Art. 12 Posse irregular de arma de fogo de uso permitido
Pistola;1;43285;jul;2018;SP;SR/PF/SP;SAO PAULO;Itália;Art. 12 Posse irregular de arma de fogo de uso permitido
Pistola;1;43285;jul;2018;SP;SR/PF/SP;SAO PAULO;Bélgica;Art. 12 Posse irregular de arma de fogo de uso permitido
Revólver;1;43285;jul;2018;RS;DPF/CHI/RS;CHUI;Brasil;Art. 14 Porte ilegal de arma de fogo de uso permitido
Revólver;1;43285;jul;2018;RS;DPF/CXS/RS;VALE REAL;Brasil;Art. 14 Porte ilegal de arma de fogo de uso permitido
Revólver;1;43285;jul;2018;SP;SR/PF/SP;NI;Não identificado;Outra tipificação
Revólver;1;43285;jul;2018;SP;SR/PF/SP;SAO PAULO;Estados Unidos da América;Art. 12 Posse irregular de arma de fogo de uso permitido
Rifle;1;43285;jul;2018;SP;SR/PF/SP;SAO PAULO;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Espingarda;1;43286;jul;2018;AC;DPF/CZS/AC;CRUZEIRO DO SUL;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Espingarda;1;43286;jul;2018;PI;DPF/PHB/PI;NI;Não identificado;Outra tipificação
Pistola;1;43286;jul;2018;MT;SR/PF/MT;CUIABA;Brasil;Art. 14 Porte ilegal de arma de fogo de uso permitido
Pistola;1;43286;jul;2018;PI;DPF/PHB/PI;PARNAIBA;Brasil;Art. 14 Porte ilegal de arma de fogo de uso permitido
Pistola;1;43286;jul;2018;PI;DPF/PHB/PI;PARNAIBA;Brasil;Art. 14 Porte ilegal de arma de fogo de uso permitido
Rifle;1;43287;jul;2018;PE;SR/PF/PE;CABO DE SANTO AGOSTINHO;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Carabina;1;43290;jul;2018;RJ;DPF/NRI/RJ;NITEROI;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Espingarda;1;43290;jul;2018;AM;SR/PF/AM;TEFE;Não identificado;Art. 14 Porte ilegal de arma de fogo de uso permitido
Espingarda;1;43290;jul;2018;AM;SR/PF/AM;TEFE;Não identificado;Art. 14 Porte ilegal de arma de fogo de uso permitido
Revólver;1;43290;jul;2018;RJ;DPF/NRI/RJ;NITEROI;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Rifle;1;43290;jul;2018;RJ;DPF/NRI/RJ;NITEROI;Repúlica Tcheca;Art. 12 Posse irregular de arma de fogo de uso permitido
Espingarda;1;43291;jul;2018;PR;DPF/MGA/PR;NI;Brasil;Outra tipificação
Pistola;1;43291;jul;2018;RJ;SR/PF/RJ;NI;Estados Unidos da América;Outra tipificação
Pistola;2;43291;jul;2018;RJ;SR/PF/RJ;NI;Não identificado;Outra tipificação
Revólver;1;43291;jul;2018;PI;DPF/PHB/PI;COCAL;Brasil;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Espingarda;1;43292;jul;2018;RO;DPF/GMI/RO;GUAJARA-MIRIM;Não identificado;Art. 14 Porte ilegal de arma de fogo de uso permitido
Espingarda;1;43292;jul;2018;RO;DPF/GMI/RO;GUAJARA-MIRIM;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Espingarda;1;43292;jul;2018;RO;DPF/GMI/RO;GUAJARA-MIRIM;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Espingarda;1;43292;jul;2018;RO;DPF/GMI/RO;GUAJARA-MIRIM;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Espingarda;1;43292;jul;2018;RO;DPF/GMI/RO;GUAJARA-MIRIM;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Espingarda;1;43292;jul;2018;RO;DPF/GMI/RO;GUAJARA-MIRIM;Não identificado;Art. 14 Porte ilegal de arma de fogo de uso permitido
Espingarda;1;43292;jul;2018;RO;DPF/GMI/RO;NI;Não identificado;Outra tipificação
Revólver;1;43292;jul;2018;ES;SR/PF/ES;DOMINGOS MARTINS;Brasil;Art. 14 Porte ilegal de arma de fogo de uso permitido
Revólver;1;43292;jul;2018;RO;DPF/GMI/RO;NOVA MAMORE;Brasil;Art. 18 Tráfico internacional de arma de fogo
Revólver;1;43292;jul;2018;RO;DPF/GMI/RO;NOVA MAMORE;Brasil;Art. 18 Tráfico internacional de arma de fogo
Revólver;1;43292;jul;2018;RO;SR/PF/RO;PORTO VELHO;Brasil;Art. 14 Porte ilegal de arma de fogo de uso permitido
Revólver;1;43292;jul;2018;SP;SR/PF/SP;NI;Não identificado;Outra tipificação
Pistola;1;43293;jul;2018;RJ;SR/PF/RJ;NI;Estados Unidos da América;Outra tipificação
Pistola;1;43293;jul;2018;RJ;SR/PF/RJ;NI;Não identificado;Outra tipificação
Revólver;1;43293;jul;2018;MS;SR/PF/MS;NI;Brasil;Outra tipificação
Revólver;1;43293;jul;2018;MT;DPF/BRG/MT;NI;Brasil;Outra tipificação
Revólver;1;43293;jul;2018;RJ;SR/PF/RJ;NI;Brasil;Outra tipificação
Revólver;1;43293;jul;2018;RJ;SR/PF/RJ;NI;Estados Unidos da América;Outra tipificação
Arma não classificada;7;43294;jul;2018;RJ;DPF/NRI/RJ;SAO GONCALO;Não identificado;Art. 17 Comércio ilegal de arma de fogo
Arma não classificada;7;43294;jul;2018;RJ;DPF/NRI/RJ;SAO GONCALO;Não identificado;Art. 17 Comércio ilegal de arma de fogo
Espingarda;1;43294;jul;2018;RJ;DPF/NRI/RJ;SAO GONCALO;Não identificado;Art. 17 Comércio ilegal de arma de fogo
Espingarda;1;43294;jul;2018;RJ;DPF/NRI/RJ;SAO GONCALO;Não identificado;Art. 17 Comércio ilegal de arma de fogo
Espingarda;2;43294;jul;2018;RJ;DPF/NRI/RJ;SAO GONCALO;Não identificado;Art. 17 Comércio ilegal de arma de fogo
Fuzil;1;43294;jul;2018;RJ;DPF/NRI/RJ;ITABORAI;Estados Unidos da América;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Garrucha;2;43294;jul;2018;SP;SR/PF/SP;SAO PAULO;Não identificado;Art. 18 Tráfico internacional de arma de fogo
Pistola;1;43294;jul;2018;PR;DPF/FIG/PR;NI;Estados Unidos da América;Outra tipificação
Pistola;1;43294;jul;2018;PR;DPF/FIG/PR;NI;Estados Unidos da América;Outra tipificação
Pistola;1;43294;jul;2018;PR;DPF/FIG/PR;NI;Estados Unidos da América;Outra tipificação
Pistola;1;43294;jul;2018;PR;DPF/GRA/PR;NI;Brasil;Outra tipificação
Pistola;1;43294;jul;2018;RJ;DPF/NIG/RJ;PETROPOLIS;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Pistola;1;43294;jul;2018;RJ;DPF/NRI/RJ;ITABORAI;Estados Unidos da América;Art. 17 Comércio ilegal de arma de fogo
Pistola;1;43294;jul;2018;RJ;DPF/NRI/RJ;ITABORAI;Brasil;Art. 14 Porte ilegal de arma de fogo de uso permitido
Pistola;1;43294;jul;2018;RJ;DPF/NRI/RJ;ITABORAI;Brasil;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Pistola;1;43294;jul;2018;RJ;DPF/NRI/RJ;ITABORAI;Brasil;Art. 17 Comércio ilegal de arma de fogo
Pistola;1;43294;jul;2018;RJ;DPF/NRI/RJ;SAO GONCALO;Não identificado;Art. 17 Comércio ilegal de arma de fogo
Pistola;1;43294;jul;2018;RJ;DPF/NRI/RJ;ITABORAI;Estados Unidos da América;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Pistola;1;43294;jul;2018;RJ;DPF/NRI/RJ;ITABORAI;Estados Unidos da América;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Pistola;1;43294;jul;2018;RJ;DPF/NRI/RJ;ITABORAI;Estados Unidos da América;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Pistola;3;43294;jul;2018;RJ;DPF/NRI/RJ;SAO GONCALO;Não identificado;Art. 17 Comércio ilegal de arma de fogo
Revólver;1;43294;jul;2018;RJ;DPF/NRI/RJ;ITABORAI;Brasil;Art. 14 Porte ilegal de arma de fogo de uso permitido
Revólver;1;43294;jul;2018;RJ;DPF/NRI/RJ;ITABORAI;Brasil;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Revólver;1;43294;jul;2018;RJ;DPF/NRI/RJ;ITABORAI;Brasil;Art. 17 Comércio ilegal de arma de fogo
Revólver;1;43294;jul;2018;RJ;DPF/NRI/RJ;ITABORAI;Brasil;Art. 14 Porte ilegal de arma de fogo de uso permitido
Revólver;1;43294;jul;2018;RJ;DPF/NRI/RJ;ITABORAI;Brasil;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Revólver;1;43294;jul;2018;RJ;DPF/NRI/RJ;ITABORAI;Brasil;Art. 17 Comércio ilegal de arma de fogo
Revólver;1;43294;jul;2018;RJ;DPF/NRI/RJ;ITABORAI;Não identificado;Art. 14 Porte ilegal de arma de fogo de uso permitido
Revólver;1;43294;jul;2018;RJ;DPF/NRI/RJ;ITABORAI;Não identificado;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Revólver;1;43294;jul;2018;RJ;DPF/NRI/RJ;ITABORAI;Não identificado;Art. 17 Comércio ilegal de arma de fogo
Revólver;1;43294;jul;2018;RJ;DPF/NRI/RJ;ITABORAI;Brasil;Art. 14 Porte ilegal de arma de fogo de uso permitido
Revólver;1;43294;jul;2018;RJ;DPF/NRI/RJ;ITABORAI;Brasil;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Revólver;1;43294;jul;2018;RJ;DPF/NRI/RJ;ITABORAI;Brasil;Art. 17 Comércio ilegal de arma de fogo
Arma não classificada;1;43297;jul;2018;MS;DPF/CRA/MS;CORUMBA;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Arma não classificada;1;43297;jul;2018;MS;DPF/CRA/MS;NI;Não identificado;Outra tipificação
Espingarda;1;43298;jul;2018;BA;SR/PF/BA;GOVERNADOR MANGABEIRA;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Espingarda;1;43298;jul;2018;PR;DPF/CAC/PR;NOVA SANTA ROSA;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Espingarda;1;43298;jul;2018;PR;DPF/CAC/PR;NOVA SANTA ROSA;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Espingarda;2;43298;jul;2018;SP;SR/PF/SP;SAO PAULO;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Pistola;1;43298;jul;2018;RS;SR/PF/RS;CANOAS;Turquia;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Pistola;1;43298;jul;2018;SP;SR/PF/SP;GUARULHOS;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Pistola;1;43298;jul;2018;SP;SR/PF/SP;GUARULHOS;Brasil;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Pistola;1;43298;jul;2018;SP;SR/PF/SP;SAO PAULO;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Pistola;1;43298;jul;2018;SP;SR/PF/SP;SAO PAULO;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Revólver;1;43298;jul;2018;SP;SR/PF/SP;GUARULHOS;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Revólver;1;43298;jul;2018;SP;SR/PF/SP;GUARULHOS;Brasil;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Escopeta;1;43299;jul;2018;MS;DPF/TLS/MS;BATAGUASSU;Turquia;Art. 18 Tráfico internacional de arma de fogo
Escopeta;1;43299;jul;2018;MS;DPF/TLS/MS;BATAGUASSU;Turquia;Art. 18 Tráfico internacional de arma de fogo
Fuzil;1;43299;jul;2018;MS;DPF/TLS/MS;BATAGUASSU;Estados Unidos da América;Art. 18 Tráfico internacional de arma de fogo
Pistola;1;43299;jul;2018;MS;DPF/TLS/MS;BATAGUASSU;Argentina;Art. 18 Tráfico internacional de arma de fogo
Pistola;1;43299;jul;2018;MS;DPF/TLS/MS;BATAGUASSU;Estados Unidos da América;Art. 18 Tráfico internacional de arma de fogo
Pistola;1;43299;jul;2018;MS;DPF/TLS/MS;BATAGUASSU;Não identificado;Art. 18 Tráfico internacional de arma de fogo
Pistola;1;43299;jul;2018;MS;DPF/TLS/MS;BATAGUASSU;Estados Unidos da América;Art. 18 Tráfico internacional de arma de fogo
Pistola;1;43299;jul;2018;MS;DPF/TLS/MS;BATAGUASSU;Não identificado;Art. 18 Tráfico internacional de arma de fogo
Pistola;1;43299;jul;2018;MS;DPF/TLS/MS;BATAGUASSU;Brasil;Art. 18 Tráfico internacional de arma de fogo
Pistola;1;43299;jul;2018;MS;DPF/TLS/MS;BATAGUASSU;Brasil;Art. 18 Tráfico internacional de arma de fogo
Pistola;1;43299;jul;2018;MS;DPF/TLS/MS;BATAGUASSU;Brasil;Art. 18 Tráfico internacional de arma de fogo
Pistola;1;43299;jul;2018;MS;DPF/TLS/MS;BATAGUASSU;Brasil;Art. 18 Tráfico internacional de arma de fogo
Pistola;1;43299;jul;2018;MS;DPF/TLS/MS;BATAGUASSU;Brasil;Art. 18 Tráfico internacional de arma de fogo
Pistola;1;43299;jul;2018;MS;DPF/TLS/MS;BATAGUASSU;Brasil;Art. 18 Tráfico internacional de arma de fogo
Pistola;1;43299;jul;2018;MS;DPF/TLS/MS;BATAGUASSU;Argentina;Art. 18 Tráfico internacional de arma de fogo
Pistola;1;43299;jul;2018;MS;DPF/TLS/MS;BATAGUASSU;Estados Unidos da América;Art. 18 Tráfico internacional de arma de fogo
Pistola;1;43299;jul;2018;MS;DPF/TLS/MS;BATAGUASSU;Repúlica Tcheca;Art. 18 Tráfico internacional de arma de fogo
Pistola;1;43299;jul;2018;MS;DPF/TLS/MS;BATAGUASSU;Estados Unidos da América;Art. 18 Tráfico internacional de arma de fogo
Pistola;1;43299;jul;2018;MS;DPF/TLS/MS;BATAGUASSU;Não identificado;Art. 18 Tráfico internacional de arma de fogo
Pistola;1;43299;jul;2018;MS;DPF/TLS/MS;BATAGUASSU;Estados Unidos da América;Art. 18 Tráfico internacional de arma de fogo
Pistola;1;43299;jul;2018;MS;DPF/TLS/MS;BATAGUASSU;Alemanha;Art. 18 Tráfico internacional de arma de fogo
Pistola;1;43299;jul;2018;MS;DPF/TLS/MS;BATAGUASSU;Israel;Art. 18 Tráfico internacional de arma de fogo
Pistola;1;43299;jul;2018;MS;DPF/TLS/MS;BATAGUASSU;Brasil;Art. 18 Tráfico internacional de arma de fogo
Pistola;1;43299;jul;2018;MS;DPF/TLS/MS;BATAGUASSU;Turquia;Art. 18 Tráfico internacional de arma de fogo
Pistola;1;43299;jul;2018;MS;DPF/TLS/MS;BATAGUASSU;Turquia;Art. 18 Tráfico internacional de arma de fogo
Pistola;1;43299;jul;2018;MS;DPF/TLS/MS;BATAGUASSU;Brasil;Art. 18 Tráfico internacional de arma de fogo
Pistola;1;43299;jul;2018;MS;DPF/TLS/MS;BATAGUASSU;Não identificado;Art. 18 Tráfico internacional de arma de fogo
Pistola;1;43299;jul;2018;MS;DPF/TLS/MS;BATAGUASSU;Argentina;Art. 18 Tráfico internacional de arma de fogo
Pistola;1;43299;jul;2018;MS;DPF/TLS/MS;BATAGUASSU;Israel;Art. 18 Tráfico internacional de arma de fogo
Pistola;1;43299;jul;2018;MS;DPF/TLS/MS;BATAGUASSU;Não identificado;Art. 18 Tráfico internacional de arma de fogo
Pistola;1;43299;jul;2018;MS;DPF/TLS/MS;BATAGUASSU;Argentina;Art. 18 Tráfico internacional de arma de fogo
Pistola;1;43299;jul;2018;RS;SR/PF/RS;ESTEIO;Alemanha;Art. 12 Posse irregular de arma de fogo de uso permitido
Pistola;1;43299;jul;2018;RS;SR/PF/RS;ESTEIO;Alemanha;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Pistola;1;43299;jul;2018;SP;SR/PF/SP;NI;Brasil;Outra tipificação
Revólver;1;43299;jul;2018;MS;DPF/TLS/MS;BATAGUASSU;Argentina;Art. 18 Tráfico internacional de arma de fogo
Revólver;1;43299;jul;2018;MS;DPF/TLS/MS;BATAGUASSU;Brasil;Art. 18 Tráfico internacional de arma de fogo
Revólver;1;43299;jul;2018;MS;DPF/TLS/MS;BATAGUASSU;Argentina;Art. 18 Tráfico internacional de arma de fogo
Revólver;1;43299;jul;2018;MS;DPF/TLS/MS;BATAGUASSU;Brasil;Art. 18 Tráfico internacional de arma de fogo
Revólver;1;43299;jul;2018;MS;DPF/TLS/MS;BATAGUASSU;Brasil;Art. 18 Tráfico internacional de arma de fogo
Revólver;1;43299;jul;2018;MS;DPF/TLS/MS;BATAGUASSU;Brasil;Art. 18 Tráfico internacional de arma de fogo
Revólver;1;43299;jul;2018;MS;DPF/TLS/MS;BATAGUASSU;Brasil;Art. 18 Tráfico internacional de arma de fogo
